Date,Mandi,Crop,Price
2023-09-01,Erode Mandi,Onion,3507.77
2023-09-01,Tiruppur Mandi,Onion,3718.31
2023-09-01,Coimbatore Mandi,Potato,1680.06
2023-09-01,Erode Mandi,Potato,1566.19
2023-09-01,Tiruppur Mandi,Potato,1692.16
2023-09-01,Coimbatore Mandi,Tomato,2163.97
2023-09-01,Erode Mandi,Tomato,2337.05
2023-09-01,Tiruppur Mandi,Tomato,2485.67
2023-09-02,Coimbatore Mandi,Onion,3455.62
2023-09-02,Erode Mandi,Onion,3312.13
2023-09-02,Tiruppur Mandi,Onion,4099.66
2023-09-02,Coimbatore Mandi,Potato,1470.57
2023-09-02,Erode Mandi,Potato,1478.14
2023-09-02,Tiruppur Mandi,Potato,1670.5
2023-09-02,Coimbatore Mandi,Tomato,2091.81
2023-09-02,Erode Mandi,Tomato,1922.05
2023-09-02,Tiruppur Mandi,Tomato,2431.1
2023-09-03,Coimbatore Mandi,Onion,3437.83
2023-09-03,Erode Mandi,Onion,2971.34
2023-09-03,Tiruppur Mandi,Onion,4463.18
2023-09-03,Coimbatore Mandi,Potato,1554.59
2023-09-03,Erode Mandi,Potato,1413.73
2023-09-03,Tiruppur Mandi,Potato,1605.01
2023-09-03,Coimbatore Mandi,Tomato,2067.2
2023-09-03,Erode Mandi,Tomato,2111.55
2023-09-03,Tiruppur Mandi,Tomato,2393.84
2023-09-04,Coimbatore Mandi,Onion,3747.19
2023-09-04,Erode Mandi,Onion,2894.3
2023-09-04,Tiruppur Mandi,Onion,2999.74
2023-09-04,Coimbatore Mandi,Potato,1498.67
2023-09-04,Erode Mandi,Potato,1418.27
2023-09-04,Tiruppur Mandi,Potato,1626.07
2023-09-04,Coimbatore Mandi,Tomato,1963.9
2023-09-04,Erode Mandi,Tomato,2000.43
2023-09-04,Tiruppur Mandi,Tomato,2503.01
2023-09-05,Coimbatore Mandi,Onion,3485.83
2023-09-05,Erode Mandi,Onion,3102.08
2023-09-05,Tiruppur Mandi,Onion,3887.21
2023-09-05,Coimbatore Mandi,Potato,1538.17
2023-09-05,Erode Mandi,Potato,1481.31
2023-09-05,Tiruppur Mandi,Potato,1675.87
2023-09-05,Coimbatore Mandi,Tomato,2279.62
2023-09-05,Erode Mandi,Tomato,1905.13
2023-09-05,Tiruppur Mandi,Tomato,2315.3
2023-09-06,Coimbatore Mandi,Onion,4057.2
2023-09-06,Erode Mandi,Onion,3428.22
2023-09-06,Tiruppur Mandi,Onion,3995.47
2023-09-06,Coimbatore Mandi,Potato,1736.59
2023-09-06,Erode Mandi,Potato,1559.77
2023-09-06,Tiruppur Mandi,Potato,1804.37
2023-09-06,Coimbatore Mandi,Tomato,2362.25
2023-09-06,Erode Mandi,Tomato,2352.97
2023-09-06,Tiruppur Mandi,Tomato,2602.78
2023-09-07,Coimbatore Mandi,Onion,3885.78
2023-09-07,Erode Mandi,Onion,3197.49
2023-09-07,Tiruppur Mandi,Onion,4100.32
2023-09-07,Coimbatore Mandi,Potato,1637.09
2023-09-07,Erode Mandi,Potato,1561.86
2023-09-07,Tiruppur Mandi,Potato,1691.55
2023-09-07,Coimbatore Mandi,Tomato,2307.38
2023-09-07,Erode Mandi,Tomato,2300.44
2023-09-07,Tiruppur Mandi,Tomato,2405.54
2023-09-08,Coimbatore Mandi,Onion,3145.69
2023-09-08,Erode Mandi,Onion,3551.57
2023-09-08,Tiruppur Mandi,Onion,3737.98
2023-09-08,Coimbatore Mandi,Potato,1516.22
2023-09-08,Erode Mandi,Potato,1408.46
2023-09-08,Tiruppur Mandi,Potato,1677.71
2023-09-08,Coimbatore Mandi,Tomato,2277.41
2023-09-08,Erode Mandi,Tomato,2075.61
2023-09-08,Tiruppur Mandi,Tomato,2032.65
2023-09-09,Coimbatore Mandi,Onion,3715.84
2023-09-09,Erode Mandi,Onion,3166.08
2023-09-09,Tiruppur Mandi,Onion,3510.78
2023-09-09,Coimbatore Mandi,Potato,1627.15
2023-09-09,Erode Mandi,Potato,1626.06
2023-09-09,Tiruppur Mandi,Potato,1711.01
2023-09-09,Coimbatore Mandi,Tomato,2236.27
2023-09-09,Erode Mandi,Tomato,2198.41
2023-09-09,Tiruppur Mandi,Tomato,2444.03
2023-09-10,Coimbatore Mandi,Onion,3590.09
2023-09-10,Erode Mandi,Onion,3431.18
2023-09-10,Tiruppur Mandi,Onion,4498.41
2023-09-10,Coimbatore Mandi,Potato,1720.47
2023-09-10,Erode Mandi,Potato,1636.57
2023-09-10,Tiruppur Mandi,Potato,1908.8
2023-09-10,Coimbatore Mandi,Tomato,2324.67
2023-09-10,Erode Mandi,Tomato,2322.71
2023-09-10,Tiruppur Mandi,Tomato,2717.25
2023-09-11,Coimbatore Mandi,Onion,3734.13
2023-09-11,Erode Mandi,Onion,3717.34
2023-09-11,Tiruppur Mandi,Onion,4049.84
2023-09-11,Coimbatore Mandi,Potato,1615.68
2023-09-11,Erode Mandi,Potato,1530.47
2023-09-11,Tiruppur Mandi,Potato,1694.67
2023-09-11,Coimbatore Mandi,Tomato,2167.36
2023-09-11,Erode Mandi,Tomato,2302.42
2023-09-11,Tiruppur Mandi,Tomato,2572.0
2023-09-12,Coimbatore Mandi,Onion,2832.94
2023-09-12,Erode Mandi,Onion,3172.68
2023-09-12,Tiruppur Mandi,Onion,4275.53
2023-09-12,Coimbatore Mandi,Potato,1436.83
2023-09-12,Erode Mandi,Potato,1360.61
2023-09-12,Tiruppur Mandi,Potato,1543.41
2023-09-12,Coimbatore Mandi,Tomato,2081.43
2023-09-12,Erode Mandi,Tomato,1841.71
2023-09-12,Tiruppur Mandi,Tomato,2149.83
2023-09-13,Coimbatore Mandi,Onion,3128.2
2023-09-13,Erode Mandi,Onion,3208.22
2023-09-13,Tiruppur Mandi,Onion,2847.51
2023-09-13,Coimbatore Mandi,Potato,1592.29
2023-09-13,Erode Mandi,Potato,1425.22
2023-09-13,Tiruppur Mandi,Potato,1653.23
2023-09-13,Coimbatore Mandi,Tomato,2055.08
2023-09-13,Erode Mandi,Tomato,2074.38
2023-09-13,Tiruppur Mandi,Tomato,2194.28
2023-09-14,Coimbatore Mandi,Onion,3940.08
2023-09-14,Erode Mandi,Onion,3823.79
2023-09-14,Tiruppur Mandi,Onion,3705.46
2023-09-14,Coimbatore Mandi,Potato,1593.02
2023-09-14,Erode Mandi,Potato,1568.2
2023-09-14,Tiruppur Mandi,Potato,1755.72
2023-09-14,Coimbatore Mandi,Tomato,2416.49
2023-09-14,Erode Mandi,Tomato,2306.52
2023-09-14,Tiruppur Mandi,Tomato,2872.53
2023-09-15,Coimbatore Mandi,Onion,3184.52
2023-09-15,Erode Mandi,Onion,3644.54
2023-09-15,Tiruppur Mandi,Onion,3494.5
2023-09-15,Coimbatore Mandi,Potato,1488.05
2023-09-15,Erode Mandi,Potato,1364.6
2023-09-15,Tiruppur Mandi,Potato,1641.76
2023-09-15,Coimbatore Mandi,Tomato,2207.47
2023-09-15,Erode Mandi,Tomato,1985.43
2023-09-15,Tiruppur Mandi,Tomato,2226.27
2023-09-16,Coimbatore Mandi,Onion,3761.66
2023-09-16,Erode Mandi,Onion,3261.93
2023-09-16,Tiruppur Mandi,Onion,3641.16
2023-09-16,Coimbatore Mandi,Potato,1579.8
2023-09-16,Erode Mandi,Potato,1477.65
2023-09-16,Tiruppur Mandi,Potato,1743.96
2023-09-16,Coimbatore Mandi,Tomato,2033.09
2023-09-16,Erode Mandi,Tomato,2177.24
2023-09-16,Tiruppur Mandi,Tomato,2476.88
2023-09-17,Coimbatore Mandi,Onion,3512.06
2023-09-17,Erode Mandi,Onion,3148.2
2023-09-17,Tiruppur Mandi,Onion,3464.46
2023-09-17,Coimbatore Mandi,Potato,1573.22
2023-09-17,Erode Mandi,Potato,1535.63
2023-09-17,Tiruppur Mandi,Potato,1760.27
2023-09-17,Coimbatore Mandi,Tomato,2158.1
2023-09-17,Erode Mandi,Tomato,2253.47
2023-09-17,Tiruppur Mandi,Tomato,2583.01
2023-09-18,Coimbatore Mandi,Onion,2980.32
2023-09-18,Erode Mandi,Onion,3293.23
2023-09-18,Tiruppur Mandi,Onion,3170.72
2023-09-18,Coimbatore Mandi,Potato,1414.27
2023-09-18,Erode Mandi,Potato,1414.98
2023-09-18,Tiruppur Mandi,Potato,1666.15
2023-09-18,Coimbatore Mandi,Tomato,2076.2
2023-09-18,Erode Mandi,Tomato,1907.94
2023-09-18,Tiruppur Mandi,Tomato,2350.5
2023-09-19,Coimbatore Mandi,Onion,3418.05
2023-09-19,Erode Mandi,Onion,3506.9
2023-09-19,Tiruppur Mandi,Onion,3745.5
2023-09-19,Coimbatore Mandi,Potato,1592.19
2023-09-19,Erode Mandi,Potato,1546.18
2023-09-19,Tiruppur Mandi,Potato,1578.33
2023-09-19,Coimbatore Mandi,Tomato,2076.48
2023-09-19,Erode Mandi,Tomato,2065.65
2023-09-19,Tiruppur Mandi,Tomato,2239.18
2023-09-20,Coimbatore Mandi,Onion,3294.38
2023-09-20,Erode Mandi,Onion,2954.62
2023-09-20,Tiruppur Mandi,Onion,3287.9
2023-09-20,Coimbatore Mandi,Potato,1347.92
2023-09-20,Erode Mandi,Potato,1257.33
2023-09-20,Tiruppur Mandi,Potato,1403.23
2023-09-20,Coimbatore Mandi,Tomato,1848.38
2023-09-20,Erode Mandi,Tomato,1753.11
2023-09-20,Tiruppur Mandi,Tomato,2049.38
2023-09-21,Coimbatore Mandi,Onion,3257.23
2023-09-21,Erode Mandi,Onion,3121.26
2023-09-21,Tiruppur Mandi,Onion,3538.36
2023-09-21,Coimbatore Mandi,Potato,1474.7
2023-09-21,Erode Mandi,Potato,1412.09
2023-09-21,Tiruppur Mandi,Potato,1506.44
2023-09-21,Coimbatore Mandi,Tomato,2152.0
2023-09-21,Erode Mandi,Tomato,1904.82
2023-09-21,Tiruppur Mandi,Tomato,2591.97
2023-09-22,Coimbatore Mandi,Onion,3707.44
2023-09-22,Erode Mandi,Onion,3011.58
2023-09-22,Tiruppur Mandi,Onion,3582.43
2023-09-22,Coimbatore Mandi,Potato,1507.12
2023-09-22,Erode Mandi,Potato,1339.89
2023-09-22,Tiruppur Mandi,Potato,1641.8
2023-09-22,Coimbatore Mandi,Tomato,2146.75
2023-09-22,Erode Mandi,Tomato,2072.71
2023-09-22,Tiruppur Mandi,Tomato,2399.0
2023-09-23,Coimbatore Mandi,Onion,3501.77
2023-09-23,Erode Mandi,Onion,3157.21
2023-09-23,Tiruppur Mandi,Onion,2869.73
2023-09-23,Coimbatore Mandi,Potato,1399.71
2023-09-23,Erode Mandi,Potato,1337.19
2023-09-23,Tiruppur Mandi,Potato,1533.16
2023-09-23,Coimbatore Mandi,Tomato,2052.62
2023-09-23,Erode Mandi,Tomato,1825.14
2023-09-23,Tiruppur Mandi,Tomato,2270.96
2023-09-24,Coimbatore Mandi,Onion,3589.86
2023-09-24,Erode Mandi,Onion,3464.26
2023-09-24,Tiruppur Mandi,Onion,3242.25
2023-09-24,Coimbatore Mandi,Potato,1676.37
2023-09-24,Erode Mandi,Potato,1576.26
2023-09-24,Tiruppur Mandi,Potato,1667.86
2023-09-24,Coimbatore Mandi,Tomato,2611.62
2023-09-24,Erode Mandi,Tomato,2431.75
2023-09-24,Tiruppur Mandi,Tomato,2775.12
2023-09-25,Coimbatore Mandi,Onion,3218.34
2023-09-25,Erode Mandi,Onion,2502.92
2023-09-25,Tiruppur Mandi,Onion,3533.86
2023-09-25,Coimbatore Mandi,Potato,1440.99
2023-09-25,Erode Mandi,Potato,1333.13
2023-09-25,Tiruppur Mandi,Potato,1532.85
2023-09-25,Coimbatore Mandi,Tomato,2017.42
2023-09-25,Erode Mandi,Tomato,1744.75
2023-09-25,Tiruppur Mandi,Tomato,2156.57
2023-09-26,Coimbatore Mandi,Onion,3637.76
2023-09-26,Erode Mandi,Onion,3370.77
2023-09-26,Tiruppur Mandi,Onion,4218.03
2023-09-26,Coimbatore Mandi,Potato,1393.87
2023-09-26,Erode Mandi,Potato,1421.12
2023-09-26,Tiruppur Mandi,Potato,1611.92
2023-09-26,Coimbatore Mandi,Tomato,2021.62
2023-09-26,Erode Mandi,Tomato,2126.98
2023-09-26,Tiruppur Mandi,Tomato,2304.06
2023-09-27,Coimbatore Mandi,Onion,3528.72
2023-09-27,Erode Mandi,Onion,3829.01
2023-09-27,Tiruppur Mandi,Onion,3896.56
2023-09-27,Coimbatore Mandi,Potato,1576.44
2023-09-27,Erode Mandi,Potato,1401.13
2023-09-27,Tiruppur Mandi,Potato,1647.61
2023-09-27,Coimbatore Mandi,Tomato,2107.94
2023-09-27,Erode Mandi,Tomato,1956.93
2023-09-27,Tiruppur Mandi,Tomato,2267.78
2023-09-28,Coimbatore Mandi,Onion,3699.19
2023-09-28,Erode Mandi,Onion,3110.06
2023-09-28,Tiruppur Mandi,Onion,3608.0
2023-09-28,Coimbatore Mandi,Potato,1687.94
2023-09-28,Erode Mandi,Potato,1574.09
2023-09-28,Tiruppur Mandi,Potato,1689.4
2023-09-28,Coimbatore Mandi,Tomato,2264.67
2023-09-28,Erode Mandi,Tomato,2093.09
2023-09-28,Tiruppur Mandi,Tomato,2653.18
2023-09-29,Coimbatore Mandi,Onion,3542.75
2023-09-29,Erode Mandi,Onion,3023.11
2023-09-29,Tiruppur Mandi,Onion,3061.63
2023-09-29,Coimbatore Mandi,Potato,1445.1
2023-09-29,Erode Mandi,Potato,1359.84
2023-09-29,Tiruppur Mandi,Potato,1480.18
2023-09-29,Coimbatore Mandi,Tomato,2071.54
2023-09-29,Erode Mandi,Tomato,1560.84
2023-09-29,Tiruppur Mandi,Tomato,2076.51
2023-09-30,Coimbatore Mandi,Onion,3832.87
2023-09-30,Erode Mandi,Onion,3765.41
2023-09-30,Tiruppur Mandi,Onion,4474.48
2023-09-30,Coimbatore Mandi,Potato,1530.51
2023-09-30,Erode Mandi,Potato,1513.93
2023-09-30,Tiruppur Mandi,Potato,1639.45
2023-09-30,Coimbatore Mandi,Tomato,2341.08
2023-09-30,Erode Mandi,Tomato,2002.95
2023-09-30,Tiruppur Mandi,Tomato,2524.78
2023-10-01,Coimbatore Mandi,Onion,3360.65
2023-10-01,Erode Mandi,Onion,3403.99
2023-10-01,Tiruppur Mandi,Onion,3122.49
2023-10-01,Coimbatore Mandi,Potato,1584.56
2023-10-01,Erode Mandi,Potato,1461.54
2023-10-01,Tiruppur Mandi,Potato,1545.17
2023-10-01,Coimbatore Mandi,Tomato,2041.85
2023-10-01,Erode Mandi,Tomato,2128.35
2023-10-01,Tiruppur Mandi,Tomato,2330.77
2023-10-02,Coimbatore Mandi,Onion,3113.43
2023-10-02,Erode Mandi,Onion,3335.98
2023-10-02,Tiruppur Mandi,Onion,3670.83
2023-10-02,Coimbatore Mandi,Potato,1420.73
2023-10-02,Erode Mandi,Potato,1334.54
2023-10-02,Tiruppur Mandi,Potato,1524.68
2023-10-02,Coimbatore Mandi,Tomato,2143.67
2023-10-02,Erode Mandi,Tomato,1840.24
2023-10-02,Tiruppur Mandi,Tomato,2208.38
2023-10-03,Coimbatore Mandi,Onion,3083.95
2023-10-03,Erode Mandi,Onion,2934.63
2023-10-03,Tiruppur Mandi,Onion,4053.46
2023-10-03,Coimbatore Mandi,Potato,1491.69
2023-10-03,Erode Mandi,Potato,1511.05
2023-10-03,Tiruppur Mandi,Potato,1653.01
2023-10-03,Coimbatore Mandi,Tomato,2086.17
2023-10-03,Erode Mandi,Tomato,2064.79
2023-10-03,Tiruppur Mandi,Tomato,2309.96
2023-10-04,Coimbatore Mandi,Onion,3341.41
2023-10-04,Erode Mandi,Onion,2775.18
2023-10-04,Tiruppur Mandi,Onion,3325.8
2023-10-04,Coimbatore Mandi,Potato,1537.96
2023-10-04,Erode Mandi,Potato,1400.96
2023-10-04,Tiruppur Mandi,Potato,1523.66
2023-10-04,Coimbatore Mandi,Tomato,2173.37
2023-10-04,Erode Mandi,Tomato,2042.58
2023-10-04,Tiruppur Mandi,Tomato,2312.2
2023-10-05,Coimbatore Mandi,Onion,3001.88
2023-10-05,Erode Mandi,Onion,2987.36
2023-10-05,Tiruppur Mandi,Onion,3580.88
2023-10-05,Coimbatore Mandi,Potato,1470.98
2023-10-05,Erode Mandi,Potato,1355.94
2023-10-05,Tiruppur Mandi,Potato,1517.5
2023-10-05,Coimbatore Mandi,Tomato,2091.33
2023-10-05,Erode Mandi,Tomato,1778.5
2023-10-05,Tiruppur Mandi,Tomato,2168.71
2023-10-06,Coimbatore Mandi,Onion,3043.29
2023-10-06,Erode Mandi,Onion,3457.81
2023-10-06,Tiruppur Mandi,Onion,3371.98
2023-10-06,Coimbatore Mandi,Potato,1452.79
2023-10-06,Erode Mandi,Potato,1407.11
2023-10-06,Tiruppur Mandi,Potato,1553.78
2023-10-06,Coimbatore Mandi,Tomato,2155.61
2023-10-06,Erode Mandi,Tomato,1943.24
2023-10-06,Tiruppur Mandi,Tomato,2179.2
2023-10-07,Coimbatore Mandi,Onion,3324.56
2023-10-07,Erode Mandi,Onion,3237.7
2023-10-07,Tiruppur Mandi,Onion,3158.13
2023-10-07,Coimbatore Mandi,Potato,1414.1
2023-10-07,Erode Mandi,Potato,1318.65
2023-10-07,Tiruppur Mandi,Potato,1496.17
2023-10-07,Coimbatore Mandi,Tomato,2007.85
2023-10-07,Erode Mandi,Tomato,1897.71
2023-10-07,Tiruppur Mandi,Tomato,2168.91
2023-10-08,Coimbatore Mandi,Onion,3583.53
2023-10-08,Erode Mandi,Onion,3231.59
2023-10-08,Tiruppur Mandi,Onion,3909.92
2023-10-08,Coimbatore Mandi,Potato,1463.65
2023-10-08,Erode Mandi,Potato,1428.58
2023-10-08,Tiruppur Mandi,Potato,1564.39
2023-10-08,Coimbatore Mandi,Tomato,1991.34
2023-10-08,Erode Mandi,Tomato,2155.37
2023-10-08,Tiruppur Mandi,Tomato,2146.96
2023-10-09,Coimbatore Mandi,Onion,3262.3
2023-10-09,Erode Mandi,Onion,3000.35
2023-10-09,Tiruppur Mandi,Onion,3349.67
2023-10-09,Coimbatore Mandi,Potato,1507.52
2023-10-09,Erode Mandi,Potato,1377.14
2023-10-09,Tiruppur Mandi,Potato,1666.56
2023-10-09,Coimbatore Mandi,Tomato,2046.21
2023-10-09,Erode Mandi,Tomato,2052.25
2023-10-09,Tiruppur Mandi,Tomato,2281.9
2023-10-10,Coimbatore Mandi,Onion,4518.27
2023-10-10,Erode Mandi,Onion,3623.49
2023-10-10,Tiruppur Mandi,Onion,3786.92
2023-10-10,Coimbatore Mandi,Potato,1538.21
2023-10-10,Erode Mandi,Potato,1531.42
2023-10-10,Tiruppur Mandi,Potato,1661.07
2023-10-10,Coimbatore Mandi,Tomato,1953.38
2023-10-10,Erode Mandi,Tomato,2022.22
2023-10-10,Tiruppur Mandi,Tomato,2336.37
2023-10-11,Coimbatore Mandi,Onion,2450.28
2023-10-11,Erode Mandi,Onion,3040.77
2023-10-11,Tiruppur Mandi,Onion,3336.54
2023-10-11,Coimbatore Mandi,Potato,1329.94
2023-10-11,Erode Mandi,Potato,1305.53
2023-10-11,Tiruppur Mandi,Potato,1386.66
2023-10-11,Coimbatore Mandi,Tomato,2080.16
2023-10-11,Erode Mandi,Tomato,1871.04
2023-10-11,Tiruppur Mandi,Tomato,2180.9
2023-10-12,Coimbatore Mandi,Onion,3840.53
2023-10-12,Erode Mandi,Onion,3343.36
2023-10-12,Tiruppur Mandi,Onion,4203.59
2023-10-12,Coimbatore Mandi,Potato,1534.42
2023-10-12,Erode Mandi,Potato,1545.22
2023-10-12,Tiruppur Mandi,Potato,1717.84
2023-10-12,Coimbatore Mandi,Tomato,2221.08
2023-10-12,Erode Mandi,Tomato,2114.17
2023-10-12,Tiruppur Mandi,Tomato,2527.04
2023-10-13,Coimbatore Mandi,Onion,2719.76
2023-10-13,Erode Mandi,Onion,2771.28
2023-10-13,Tiruppur Mandi,Onion,3014.56
2023-10-13,Coimbatore Mandi,Potato,1233.77
2023-10-13,Erode Mandi,Potato,1264.99
2023-10-13,Tiruppur Mandi,Potato,1367.17
2023-10-13,Coimbatore Mandi,Tomato,1838.47
2023-10-13,Erode Mandi,Tomato,1670.2
2023-10-13,Tiruppur Mandi,Tomato,1975.86
2023-10-14,Coimbatore Mandi,Onion,3338.56
2023-10-14,Erode Mandi,Onion,3318.67
2023-10-14,Tiruppur Mandi,Onion,3403.44
2023-10-14,Coimbatore Mandi,Potato,1403.13
2023-10-14,Erode Mandi,Potato,1355.19
2023-10-14,Tiruppur Mandi,Potato,1511.08
2023-10-14,Coimbatore Mandi,Tomato,2101.36
2023-10-14,Erode Mandi,Tomato,1808.69
2023-10-14,Tiruppur Mandi,Tomato,2180.98
2023-10-15,Coimbatore Mandi,Onion,3573.75
2023-10-15,Erode Mandi,Onion,3492.77
2023-10-15,Tiruppur Mandi,Onion,3798.73
2023-10-15,Coimbatore Mandi,Potato,1454.9
2023-10-15,Erode Mandi,Potato,1453.2
2023-10-15,Tiruppur Mandi,Potato,1571.17
2023-10-15,Coimbatore Mandi,Tomato,2157.17
2023-10-15,Erode Mandi,Tomato,1888.2
2023-10-15,Tiruppur Mandi,Tomato,2244.64
2023-10-16,Coimbatore Mandi,Onion,3563.73
2023-10-16,Erode Mandi,Onion,3083.37
2023-10-16,Tiruppur Mandi,Onion,3517.13
2023-10-16,Coimbatore Mandi,Potato,1489.4
2023-10-16,Erode Mandi,Potato,1360.77
2023-10-16,Tiruppur Mandi,Potato,1530.02
2023-10-16,Coimbatore Mandi,Tomato,2124.23
2023-10-16,Erode Mandi,Tomato,2036.32
2023-10-16,Tiruppur Mandi,Tomato,2297.22
2023-10-17,Coimbatore Mandi,Onion,3508.13
2023-10-17,Erode Mandi,Onion,3090.9
2023-10-17,Tiruppur Mandi,Onion,2699.44
2023-10-17,Coimbatore Mandi,Potato,1405.28
2023-10-17,Erode Mandi,Potato,1329.32
2023-10-17,Tiruppur Mandi,Potato,1504.82
2023-10-17,Coimbatore Mandi,Tomato,1987.19
2023-10-17,Erode Mandi,Tomato,1855.06
2023-10-17,Tiruppur Mandi,Tomato,1979.25
2023-10-18,Coimbatore Mandi,Onion,2888.83
2023-10-18,Erode Mandi,Onion,3225.5
2023-10-18,Tiruppur Mandi,Onion,3310.97
2023-10-18,Coimbatore Mandi,Potato,1403.1
2023-10-18,Erode Mandi,Potato,1325.94
2023-10-18,Tiruppur Mandi,Potato,1466.01
2023-10-18,Coimbatore Mandi,Tomato,2203.76
2023-10-18,Erode Mandi,Tomato,1885.59
2023-10-18,Tiruppur Mandi,Tomato,2107.49
2023-10-19,Coimbatore Mandi,Onion,3202.59
2023-10-19,Erode Mandi,Onion,2177.6
2023-10-19,Tiruppur Mandi,Onion,3572.07
2023-10-19,Coimbatore Mandi,Potato,1408.94
2023-10-19,Erode Mandi,Potato,1328.5
2023-10-19,Tiruppur Mandi,Potato,1462.47
2023-10-19,Coimbatore Mandi,Tomato,2075.08
2023-10-19,Erode Mandi,Tomato,1854.04
2023-10-19,Tiruppur Mandi,Tomato,2038.38
2023-10-20,Coimbatore Mandi,Onion,3288.95
2023-10-20,Erode Mandi,Onion,2976.05
2023-10-20,Tiruppur Mandi,Onion,3169.52
2023-10-20,Coimbatore Mandi,Potato,1386.21
2023-10-20,Erode Mandi,Potato,1213.27
2023-10-20,Tiruppur Mandi,Potato,1443.58
2023-10-20,Coimbatore Mandi,Tomato,1854.74
2023-10-20,Erode Mandi,Tomato,1873.86
2023-10-20,Tiruppur Mandi,Tomato,2007.49
2023-10-21,Coimbatore Mandi,Onion,3387.84
2023-10-21,Erode Mandi,Onion,3085.31
2023-10-21,Tiruppur Mandi,Onion,2969.23
2023-10-21,Coimbatore Mandi,Potato,1495.86
2023-10-21,Erode Mandi,Potato,1411.11
2023-10-21,Tiruppur Mandi,Potato,1534.47
2023-10-21,Coimbatore Mandi,Tomato,2145.98
2023-10-21,Erode Mandi,Tomato,1913.72
2023-10-21,Tiruppur Mandi,Tomato,2375.25
2023-10-22,Coimbatore Mandi,Onion,3520.66
2023-10-22,Erode Mandi,Onion,3169.13
2023-10-22,Tiruppur Mandi,Onion,2708.76
2023-10-22,Coimbatore Mandi,Potato,1503.26
2023-10-22,Erode Mandi,Potato,1358.44
2023-10-22,Tiruppur Mandi,Potato,1512.65
2023-10-22,Coimbatore Mandi,Tomato,2231.29
2023-10-22,Erode Mandi,Tomato,1842.08
2023-10-22,Tiruppur Mandi,Tomato,2254.92
2023-10-23,Coimbatore Mandi,Onion,3422.21
2023-10-23,Erode Mandi,Onion,3289.19
2023-10-23,Tiruppur Mandi,Onion,3508.67
2023-10-23,Coimbatore Mandi,Potato,1273.33
2023-10-23,Erode Mandi,Potato,1241.65
2023-10-23,Tiruppur Mandi,Potato,1408.22
2023-10-23,Coimbatore Mandi,Tomato,1924.5
2023-10-23,Erode Mandi,Tomato,1745.78
2023-10-23,Tiruppur Mandi,Tomato,1974.61
2023-10-24,Coimbatore Mandi,Onion,3558.42
2023-10-24,Erode Mandi,Onion,2886.05
2023-10-24,Tiruppur Mandi,Onion,3748.92
2023-10-24,Coimbatore Mandi,Potato,1448.47
2023-10-24,Erode Mandi,Potato,1326.18
2023-10-24,Tiruppur Mandi,Potato,1623.52
2023-10-24,Coimbatore Mandi,Tomato,2339.85
2023-10-24,Erode Mandi,Tomato,1816.46
2023-10-24,Tiruppur Mandi,Tomato,2252.87
2023-10-25,Coimbatore Mandi,Onion,3253.27
2023-10-25,Erode Mandi,Onion,3142.61
2023-10-25,Tiruppur Mandi,Onion,2784.46
2023-10-25,Coimbatore Mandi,Potato,1422.14
2023-10-25,Erode Mandi,Potato,1331.34
2023-10-25,Tiruppur Mandi,Potato,1486.41
2023-10-25,Coimbatore Mandi,Tomato,2140.68
2023-10-25,Erode Mandi,Tomato,1804.64
2023-10-25,Tiruppur Mandi,Tomato,1972.11
2023-10-26,Coimbatore Mandi,Onion,3068.88
2023-10-26,Erode Mandi,Onion,3316.67
2023-10-26,Tiruppur Mandi,Onion,3467.05
2023-10-26,Coimbatore Mandi,Potato,1449.64
2023-10-26,Erode Mandi,Potato,1423.26
2023-10-26,Tiruppur Mandi,Potato,1525.49
2023-10-26,Coimbatore Mandi,Tomato,2203.97
2023-10-26,Erode Mandi,Tomato,2023.91
2023-10-26,Tiruppur Mandi,Tomato,2329.86
2023-10-27,Coimbatore Mandi,Onion,2813.7
2023-10-27,Erode Mandi,Onion,2417.12
2023-10-27,Tiruppur Mandi,Onion,3026.74
2023-10-27,Coimbatore Mandi,Potato,1378.33
2023-10-27,Erode Mandi,Potato,1359.01
2023-10-27,Tiruppur Mandi,Potato,1524.89
2023-10-27,Coimbatore Mandi,Tomato,2043.6
2023-10-27,Erode Mandi,Tomato,1940.71
2023-10-27,Tiruppur Mandi,Tomato,2186.13
2023-10-28,Coimbatore Mandi,Onion,2950.35
2023-10-28,Erode Mandi,Onion,2899.86
2023-10-28,Tiruppur Mandi,Onion,2951.01
2023-10-28,Coimbatore Mandi,Potato,1293.07
2023-10-28,Erode Mandi,Potato,1285.74
2023-10-28,Tiruppur Mandi,Potato,1448.08
2023-10-28,Coimbatore Mandi,Tomato,1905.13
2023-10-28,Erode Mandi,Tomato,1623.87
2023-10-28,Tiruppur Mandi,Tomato,1911.68
2023-10-29,Coimbatore Mandi,Onion,2954.02
2023-10-29,Erode Mandi,Onion,2775.79
2023-10-29,Tiruppur Mandi,Onion,3396.22
2023-10-29,Coimbatore Mandi,Potato,1350.5
2023-10-29,Erode Mandi,Potato,1315.2
2023-10-29,Tiruppur Mandi,Potato,1483.67
2023-10-29,Coimbatore Mandi,Tomato,1818.69
2023-10-29,Erode Mandi,Tomato,1888.26
2023-10-29,Tiruppur Mandi,Tomato,1911.39
2023-10-30,Coimbatore Mandi,Onion,2983.86
